customer_id,age,salary_band,account_type,days_since_open,tenure_segment,is_within_90_days,salary_deposit,debit_orders_count,avg_monthly_transactions,avg_balance,csat_score,complaints_count,activation_score,customer_segment,churn
241,43,High,MiGoals,56,0-3 Months,1,1,4,43,8057.785995291537,3.5,1,131.6,Active,0
242,20,Medium,MiGoals,366,12+ Months,0,0,1,14,3250.753531485845,2.0,1,26.8,Inactive,1
243,36,Low,MiGoals,187,6-12 Months,0,0,1,6,4135.602071164654,3.4,0,17.2,Inactive,1
244,37,Medium,MiGoals,232,6-12 Months,0,1,0,23,7413.342512915261,2.6,0,67.6,Semi-Active,0
245,49,High,MiGoals,255,6-12 Months,0,0,3,60,6458.293864991035,2.9,0,102.0,Semi-Active,0
246,24,High,MiGoals,104,3-6 Months,0,1,0,12,6756.2792733701845,2.5,1,54.4,Inactive,1
247,58,Medium,MiGoals,77,0-3 Months,1,1,2,13,5519.681323459645,4.8,1,75.6,Inactive,0
248,50,Medium,MiGoals Premium,230,6-12 Months,0,1,1,6,7137.932591313584,3.9,3,57.2,Inactive,0
249,57,Low,MiGoals,258,6-12 Months,0,1,1,63,5578.4853287407295,2.4,0,125.6,Active,0
250,56,High,MiGoals,264,6-12 Months,0,1,2,38,7408.448858523976,3.8,1,105.6,Semi-Active,0
251,35,Low,MiGoals,331,6-12 Months,0,1,4,50,7932.570578127245,4.5,1,140.0,Active,0
252,57,High,MiGoals Plus,182,6-12 Months,0,1,4,52,10016.8508415954,2.9,0,142.4,Active,0
253,18,Medium,MiGoals,381,12+ Months,0,1,3,40,4713.2518926351,4.4,1,118.0,Semi-Active,0
254,28,Medium,MiGoals,256,6-12 Months,0,1,4,8,5972.203420436148,2.0,2,89.6,Inactive,1
255,45,Medium,MiGoals Plus,38,0-3 Months,1,0,1,61,2952.5464727595827,4.4,3,83.2,Semi-Active,1
256,42,Low,MiGoals,176,3-6 Months,0,1,2,8,10565.653542597733,3.4,1,69.6,Inactive,0
257,40,Low,MiGoals,27,0-3 Months,1,1,1,34,1061.2801069903971,2.3,0,90.8,Semi-Active,0
258,48,Low,MiGoals,276,6-12 Months,0,1,1,79,10207.173471329525,2.9,0,144.8,Active,0
259,47,Low,MiGoals,140,3-6 Months,0,1,4,60,6233.673955727853,5.0,0,152.0,Active,0
260,59,Medium,MiGoals,299,6-12 Months,0,0,2,57,7046.069826216617,4.2,3,88.39999999999999,Semi-Active,0
261,52,Low,MiGoals,287,6-12 Months,0,1,0,46,5585.827265675872,3.5,0,95.2,Active,0
262,24,Low,MiGoals Premium,91,3-6 Months,0,1,3,22,6077.75164528323,1.9,0,96.4,Semi-Active,0
263,33,High,MiGoals Plus,61,0-3 Months,1,0,1,40,7470.211499361258,3.0,0,58.0,Semi-Active,0
264,43,High,MiGoals Plus,365,6-12 Months,0,1,2,45,1908.381345446854,2.4,1,114.0,Active,0
265,19,High,MiGoals,347,6-12 Months,0,1,2,55,4369.684407265243,1.7,2,126.0,Active,0
266,18,High,MiGoals Premium,163,3-6 Months,0,1,0,51,3887.3567904783545,3.4,2,101.2,Active,0
267,29,Low,MiGoals,351,6-12 Months,0,0,2,5,7118.511958839543,4.6,0,26.0,Inactive,1
268,22,Low,MiGoals,143,3-6 Months,0,1,5,13,6010.915496009631,3.9,2,105.6,Inactive,0
269,54,Medium,MiGoals Plus,253,6-12 Months,0,1,2,28,7545.23960107202,2.4,0,93.6,Semi-Active,0
270,49,Medium,MiGoals,269,6-12 Months,0,1,3,62,6411.93751045339,3.5,1,144.39999999999998,Active,0
271,26,Low,MiGoals,369,12+ Months,0,1,0,24,8646.47208953999,4.8,0,68.8,Semi-Active,0
272,58,High,MiGoals Plus,291,6-12 Months,0,1,2,7,4149.314272478116,4.0,0,68.4,Inactive,0
273,52,Low,MiGoals Premium,187,6-12 Months,0,1,1,38,6145.389449625594,3.9,1,95.6,Semi-Active,0
274,36,Low,MiGoals,304,6-12 Months,0,1,3,37,8773.408535006285,4.9,0,114.4,Semi-Active,0
275,33,Medium,MiGoals Plus,291,6-12 Months,0,0,2,68,8273.315120051682,4.3,2,101.6,Semi-Active,0
276,20,Medium,MiGoals Premium,86,0-3 Months,1,0,1,42,2300.888608874781,2.0,2,60.4,Semi-Active,1
277,37,Medium,MiGoals,166,3-6 Months,0,1,2,5,3447.223027538197,2.7,0,66.0,Inactive,0
278,41,Low,MiGoals,114,3-6 Months,0,0,1,64,5795.52265323804,4.9,1,86.8,Semi-Active,0
279,50,High,MiGoals,356,6-12 Months,0,1,2,50,5412.908318146808,3.2,1,120.0,Active,0
280,41,Low,MiGoals,183,6-12 Months,0,1,5,15,5836.433178620213,1.9,3,108.0,Inactive,0
281,28,Low,MiGoals,207,6-12 Months,0,1,3,73,7990.475750629615,3.1,1,157.6,Active,0
282,25,High,MiGoals Premium,256,6-12 Months,0,0,4,53,6723.457512505179,3.9,2,103.6,Semi-Active,0
283,53,High,MiGoals Plus,235,6-12 Months,0,0,2,25,6869.227257548075,5.0,1,50.0,Semi-Active,0
284,55,High,MiGoals Plus,355,6-12 Months,0,1,2,9,7676.533921508562,2.6,0,70.8,Inactive,0
285,57,High,MiGoals,3,0-3 Months,1,0,0,38,8685.435512863896,3.3,1,45.6,Semi-Active,1
286,37,Medium,MiGoals Premium,208,6-12 Months,0,1,2,22,500.0,4.6,0,86.4,Semi-Active,0
287,52,Medium,MiGoals Premium,197,6-12 Months,0,0,1,49,5033.433879404867,2.7,2,68.8,Semi-Active,1
288,42,Low,MiGoals Premium,341,6-12 Months,0,0,1,68,3792.5805318507487,1.9,0,91.6,Semi-Active,0
289,52,Medium,MiGoals,125,3-6 Months,0,1,2,15,7188.290339737132,4.8,1,78.0,Inactive,0
290,42,Low,MiGoals Plus,138,3-6 Months,0,0,3,65,4844.740111038362,3.2,0,108.0,Semi-Active,0
291,46,Low,MiGoals,339,6-12 Months,0,1,1,54,6189.654042287805,3.3,2,114.8,Active,0
292,35,Medium,MiGoals,25,0-3 Months,1,1,2,30,8130.357691006269,3.7,0,96.0,Semi-Active,0
293,63,Medium,MiGoals,68,0-3 Months,1,1,1,20,4492.5351530546,1.5,2,74.0,Semi-Active,0
294,35,Low,MiGoals Plus,61,0-3 Months,1,1,2,33,6907.039181780548,4.8,0,99.6,Semi-Active,0
295,19,Low,MiGoals Plus,29,0-3 Months,1,0,1,77,9884.56955790107,2.8,2,102.4,Semi-Active,1
296,52,Medium,MiGoals,383,12+ Months,0,0,1,7,8079.038649678951,2.9,3,18.4,Inactive,1
297,33,Low,MiGoals,19,0-3 Months,1,1,3,8,2035.5566083000556,2.1,0,79.6,Inactive,1
298,58,High,MiGoals,171,3-6 Months,0,0,3,28,5270.633246809747,2.8,4,63.6,Semi-Active,1
299,53,Medium,MiGoals,74,0-3 Months,1,0,1,45,6889.540838192491,4.3,0,64.0,Semi-Active,0
300,50,Medium,MiGoals,61,0-3 Months,1,1,0,73,7381.959640554824,4.3,1,127.6,Active,0
301,21,Medium,MiGoals,153,3-6 Months,0,0,3,74,5369.127404281884,4.8,0,118.8,Semi-Active,0
302,50,High,MiGoals Plus,276,6-12 Months,0,1,3,11,4400.527772526168,2.9,0,83.2,Inactive,0
303,31,Low,MiGoals,48,0-3 Months,1,0,3,31,6169.407337122421,4.0,2,67.19999999999999,Semi-Active,1
304,38,Medium,MiGoals,211,6-12 Months,0,1,0,12,3282.788240262639,3.3,0,54.4,Inactive,1
305,37,Medium,MiGoals,343,6-12 Months,0,1,0,78,8749.335665111295,4.3,2,133.6,Active,0
306,25,Low,MiGoals Premium,139,3-6 Months,0,1,0,51,10671.70243487042,4.0,1,101.2,Active,0
307,24,High,MiGoals Plus,110,3-6 Months,0,1,4,44,6986.7349211253095,2.8,0,132.8,Active,0
308,20,Medium,MiGoals Plus,183,6-12 Months,0,1,1,50,5418.903616177216,2.7,1,110.0,Active,0
309,34,Medium,MiGoals,28,0-3 Months,1,1,3,17,8352.252499784116,2.4,1,90.4,Semi-Active,0
310,50,High,MiGoals Plus,197,6-12 Months,0,1,0,35,7929.823060896684,3.5,1,82.0,Semi-Active,0
311,29,High,MiGoals,191,6-12 Months,0,0,0,1,5311.148134736439,4.9,1,1.2,Inactive,1
312,39,Medium,MiGoals Plus,315,6-12 Months,0,1,4,29,5880.391076625617,2.2,0,114.8,Semi-Active,0
313,39,High,MiGoals Premium,389,12+ Months,0,1,1,51,4476.164152179759,1.8,0,111.2,Active,0
314,63,Medium,MiGoals Plus,51,0-3 Months,1,1,2,64,6411.712062339925,1.9,1,136.8,Active,0
315,47,Medium,MiGoals Premium,149,3-6 Months,0,1,4,4,6747.2728501131205,4.2,1,84.8,Inactive,0
316,55,Medium,MiGoals Plus,268,6-12 Months,0,0,1,28,4049.668364323261,2.7,1,43.6,Semi-Active,0
317,55,Medium,MiGoals,50,0-3 Months,1,0,0,16,3313.3091459302577,2.3,1,19.2,Semi-Active,1
318,62,Low,MiGoals Premium,388,12+ Months,0,1,1,63,2684.961469914835,2.7,0,125.6,Active,0
319,25,High,MiGoals,246,6-12 Months,0,1,2,76,7041.336656530107,3.8,1,151.2,Active,0
320,44,High,MiGoals Plus,113,3-6 Months,0,0,1,53,5971.293575949735,3.4,1,73.6,Semi-Active,0
321,44,Low,MiGoals,170,3-6 Months,0,1,1,17,5791.064632862933,4.1,1,70.4,Semi-Active,0
322,51,High,MiGoals,166,3-6 Months,0,0,1,40,7161.314805860832,2.7,2,58.0,Semi-Active,1
323,38,Low,MiGoals,14,0-3 Months,1,1,3,13,3747.595060779058,3.1,0,85.6,Inactive,0
324,47,Low,MiGoals,203,6-12 Months,0,0,1,52,3324.3681620720176,1.9,1,72.4,Semi-Active,0
325,50,Medium,MiGoals,288,6-12 Months,0,1,1,58,6602.704797422146,1.8,1,119.6,Active,0
326,45,Low,MiGoals Plus,395,12+ Months,0,1,3,37,1678.3026010486085,3.1,1,114.4,Semi-Active,0
327,64,High,MiGoals,189,6-12 Months,0,0,1,79,5352.538672664439,2.6,0,104.8,Semi-Active,0
328,50,High,MiGoals,155,3-6 Months,0,1,2,76,12166.115931444696,3.6,0,151.2,Active,0
329,22,Medium,MiGoals Plus,55,0-3 Months,1,1,0,61,2628.656342868689,1.7,2,113.2,Active,1
330,36,Low,MiGoals,182,6-12 Months,0,1,1,79,4925.644100173191,1.9,1,144.8,Active,0
331,21,Low,MiGoals Plus,210,6-12 Months,0,1,3,34,692.7679907755792,4.5,1,110.8,Semi-Active,0
332,52,Medium,MiGoals Plus,376,12+ Months,0,1,1,70,5415.679854444639,3.5,0,134.0,Active,0
333,34,High,MiGoals Premium,75,0-3 Months,1,1,4,17,10916.341070663277,4.0,3,100.4,Semi-Active,0
334,61,Medium,MiGoals Plus,277,6-12 Months,0,1,2,20,7167.293591976001,4.4,0,84.0,Semi-Active,0
335,45,Low,MiGoals,133,3-6 Months,0,1,0,73,4465.551727197562,3.1,1,127.6,Active,0
336,47,Medium,MiGoals Plus,343,6-12 Months,0,0,4,59,11453.526613177746,4.2,1,110.8,Semi-Active,0
337,46,Medium,MiGoals,59,0-3 Months,1,1,2,69,1644.1184762039748,3.3,0,142.8,Active,0
338,63,Medium,MiGoals,345,6-12 Months,0,1,1,33,7134.857899392548,2.3,0,89.6,Semi-Active,0
339,23,Low,MiGoals Plus,182,6-12 Months,0,0,1,78,6162.281967732342,2.7,2,103.6,Semi-Active,1
340,52,Medium,MiGoals,339,6-12 Months,0,1,2,17,5382.438297723958,3.2,1,80.4,Semi-Active,0
341,58,Medium,MiGoals Plus,321,6-12 Months,0,1,1,57,8017.728684322113,2.6,0,118.4,Active,0
342,54,High,MiGoals Premium,64,0-3 Months,1,1,2,1,3045.0514793117486,2.7,2,61.2,Inactive,1
343,41,Low,MiGoals Premium,327,6-12 Months,0,1,2,13,6781.556584680822,2.7,0,75.6,Inactive,0
344,46,Medium,MiGoals Premium,260,6-12 Months,0,1,1,27,6464.1458069112905,1.9,3,82.4,Semi-Active,0
345,63,High,MiGoals,193,6-12 Months,0,1,1,70,3822.468342215717,1.8,1,134.0,Active,0
346,48,Low,MiGoals,143,3-6 Months,0,1,5,59,10874.988951043297,1.7,1,160.8,Active,0
347,52,High,MiGoals Plus,104,3-6 Months,0,1,1,6,5545.406841595902,1.9,0,57.2,Inactive,0
348,50,Medium,MiGoals,214,6-12 Months,0,1,6,23,5653.37406951323,2.7,1,127.6,Semi-Active,0
349,38,Low,MiGoals Plus,242,6-12 Months,0,1,4,10,3430.807061760645,3.6,1,92.0,Inactive,0
350,49,Low,MiGoals Plus,209,6-12 Months,0,1,2,51,5591.648872209044,2.2,2,121.2,Active,0
351,40,Medium,MiGoals Plus,93,3-6 Months,0,0,1,19,11836.886517047462,4.6,2,32.8,Semi-Active,0
352,50,Low,MiGoals,142,3-6 Months,0,1,1,51,5368.2203500710375,4.3,0,111.2,Active,0
353,20,Medium,MiGoals,112,3-6 Months,0,1,3,68,7296.754857534108,3.3,0,151.6,Active,0
354,35,Low,MiGoals,375,12+ Months,0,1,2,42,8376.369329983781,4.0,0,110.4,Active,0
355,42,Medium,MiGoals,59,0-3 Months,1,1,1,57,5546.49422214976,2.8,1,118.4,Active,0
356,59,Low,MiGoals Premium,43,0-3 Months,1,1,4,68,4976.0242442905,1.6,1,161.6,Active,0
357,48,High,MiGoals,207,6-12 Months,0,1,2,38,7180.659703065432,4.7,3,105.6,Semi-Active,0
358,20,High,MiGoals,268,6-12 Months,0,0,1,62,5396.854077788999,1.9,2,84.39999999999999,Semi-Active,1
359,57,High,MiGoals,296,6-12 Months,0,1,3,7,5170.387318034339,4.8,0,78.4,Inactive,0
360,63,Medium,MiGoals Plus,118,3-6 Months,0,0,2,71,8349.724735648655,3.5,0,105.2,Semi-Active,0
361,41,Low,MiGoals Plus,20,0-3 Months,1,1,4,50,5826.442282717375,2.6,1,140.0,Active,0
362,49,Medium,MiGoals,222,6-12 Months,0,1,4,52,9033.09959566185,3.2,2,142.4,Active,0
363,64,Low,MiGoals,166,3-6 Months,0,1,1,26,5770.183279392195,3.3,1,81.2,Semi-Active,0
364,39,Low,MiGoals,131,3-6 Months,0,1,4,26,2707.011104118274,1.6,0,111.2,Semi-Active,0
365,40,Low,MiGoals,156,3-6 Months,0,1,0,19,500.0,2.7,2,62.8,Semi-Active,1
366,19,Medium,MiGoals Plus,184,6-12 Months,0,1,3,9,1404.6288828682746,4.1,1,80.8,Inactive,0
367,44,Medium,MiGoals Plus,90,0-3 Months,1,1,3,61,1835.098834339344,3.3,1,143.2,Active,0
368,59,Medium,MiGoals,94,3-6 Months,0,0,2,20,6666.344827069743,2.4,0,44.0,Semi-Active,0
369,19,Medium,MiGoals,13,0-3 Months,1,0,3,50,3571.6682669646534,2.7,2,90.0,Semi-Active,1
370,43,Low,MiGoals Premium,322,6-12 Months,0,1,1,22,1064.671559839603,4.5,1,76.4,Semi-Active,0
371,34,High,MiGoals,293,6-12 Months,0,1,4,13,5672.7357788126565,3.3,1,95.6,Inactive,0
372,57,Medium,MiGoals Plus,230,6-12 Months,0,1,3,12,3295.429832172864,3.3,2,84.4,Inactive,0
373,50,Medium,MiGoals,322,6-12 Months,0,1,0,10,7157.747844809913,4.9,1,52.0,Inactive,1
374,26,Low,MiGoals,292,6-12 Months,0,1,2,65,7095.671618167072,2.6,0,138.0,Active,0
375,60,Medium,MiGoals,26,0-3 Months,1,1,1,30,7360.215705457949,3.2,1,86.0,Semi-Active,0
376,56,Medium,MiGoals Plus,75,0-3 Months,1,1,0,8,500.0,4.3,0,49.6,Inactive,1
377,46,Low,MiGoals Premium,364,6-12 Months,0,1,3,21,6113.522815949704,4.2,2,95.2,Semi-Active,0
378,59,Low,MiGoals,299,6-12 Months,0,0,1,22,5696.493999829851,2.4,1,36.4,Semi-Active,0
379,43,Medium,MiGoals,150,3-6 Months,0,0,1,18,2945.88930055551,2.0,2,31.6,Semi-Active,1
380,52,Medium,MiGoals,148,3-6 Months,0,0,1,66,656.4230936588729,4.0,1,89.2,Semi-Active,0
381,42,Low,MiGoals,8,0-3 Months,1,1,4,48,5728.287697156435,2.4,1,137.6,Active,0
382,41,High,MiGoals,29,0-3 Months,1,1,3,44,8660.290134390512,4.7,3,122.8,Active,0
383,30,Low,MiGoals,296,6-12 Months,0,1,0,9,500.0,2.0,0,50.8,Inactive,1
384,24,Medium,MiGoals Plus,209,6-12 Months,0,1,1,67,3918.697817740008,2.6,1,130.39999999999998,Active,0
385,53,High,MiGoals,128,3-6 Months,0,1,4,54,6328.837782465407,1.7,2,144.8,Active,0
386,62,Medium,MiGoals,340,6-12 Months,0,0,2,26,8812.299985484078,4.0,0,51.2,Semi-Active,0
387,37,Medium,MiGoals Premium,116,3-6 Months,0,1,1,26,5219.071214546706,4.6,3,81.2,Semi-Active,0
388,18,Low,MiGoals,144,3-6 Months,0,1,2,34,10827.50737007696,3.7,0,100.8,Semi-Active,0
389,25,Low,MiGoals Premium,318,6-12 Months,0,1,1,8,1511.7336517994572,4.8,1,59.6,Inactive,0
390,63,High,MiGoals,235,6-12 Months,0,1,3,10,957.65519590263,1.9,2,82.0,Inactive,1
391,33,Medium,MiGoals Premium,7,0-3 Months,1,1,3,48,8544.287624309221,1.8,0,127.6,Active,0
392,31,High,MiGoals Plus,45,0-3 Months,1,1,6,55,500.0,4.4,1,166.0,Active,0
393,29,Low,MiGoals Premium,239,6-12 Months,0,1,1,54,7153.830840751623,4.5,0,114.8,Active,0
394,40,Low,MiGoals Premium,155,3-6 Months,0,1,3,78,5263.66890376547,4.4,0,163.6,Active,0
395,32,Low,MiGoals,181,6-12 Months,0,0,1,40,3747.498493900005,4.3,1,58.0,Semi-Active,0
396,45,Medium,MiGoals Premium,215,6-12 Months,0,1,4,15,4933.33197882782,2.8,1,98.0,Inactive,0
397,51,Low,MiGoals,88,0-3 Months,1,0,2,18,2777.320265926403,2.3,1,41.6,Semi-Active,1
398,19,High,MiGoals,256,6-12 Months,0,1,3,23,5204.16486145931,4.8,0,97.6,Semi-Active,0
399,49,Medium,MiGoals,73,0-3 Months,1,1,1,62,6043.548335887146,2.6,1,124.4,Active,0
400,40,High,MiGoals Plus,179,3-6 Months,0,1,2,46,4959.4450588846585,2.9,1,115.2,Active,0
401,39,Low,MiGoals,212,6-12 Months,0,1,2,39,4537.659294546825,3.9,2,106.8,Semi-Active,0
402,42,High,MiGoals Plus,293,6-12 Months,0,1,2,15,6635.342487601372,2.5,0,78.0,Inactive,0
403,39,Medium,MiGoals Plus,234,6-12 Months,0,0,1,53,10148.929489487076,4.4,2,73.6,Semi-Active,0
404,39,Medium,MiGoals Plus,239,6-12 Months,0,0,4,64,5334.491495044011,1.7,1,116.8,Semi-Active,0
405,59,High,MiGoals Premium,223,6-12 Months,0,1,1,63,8049.976262510545,4.3,0,125.6,Active,0
406,23,Medium,MiGoals,119,3-6 Months,0,1,1,16,3584.5575049866416,3.6,3,69.2,Semi-Active,0
407,32,Medium,MiGoals,313,6-12 Months,0,0,2,70,2664.7967479378167,3.5,0,104.0,Semi-Active,0
408,60,Low,MiGoals,264,6-12 Months,0,1,2,66,7133.28846828506,3.1,1,139.2,Active,0
409,54,Low,MiGoals,207,6-12 Months,0,1,5,13,5416.163641041625,2.5,1,105.6,Inactive,0
410,50,High,MiGoals,95,3-6 Months,0,1,0,47,8823.743354107706,3.1,1,96.4,Active,0
411,25,Medium,MiGoals,373,12+ Months,0,0,0,9,9313.5587892344,3.1,0,10.8,Inactive,1
412,61,Medium,MiGoals,222,6-12 Months,0,0,2,63,8097.712106068717,3.5,2,95.6,Semi-Active,0
413,61,Medium,MiGoals Premium,366,12+ Months,0,1,1,34,8043.395826000459,2.5,1,90.8,Semi-Active,0
414,22,Low,MiGoals Plus,276,6-12 Months,0,0,4,29,500.0,1.8,1,74.8,Semi-Active,0
415,56,Low,MiGoals,380,12+ Months,0,0,4,37,7111.306248917572,2.0,0,84.4,Semi-Active,0
416,21,Medium,MiGoals Plus,231,6-12 Months,0,1,2,43,8157.19957366251,3.9,1,111.6,Active,0
417,23,Medium,MiGoals,309,6-12 Months,0,1,1,64,2820.543494595642,1.6,2,126.8,Active,0
418,62,Low,MiGoals,119,3-6 Months,0,1,1,24,6021.931278974466,4.5,0,78.8,Semi-Active,0
419,49,Medium,MiGoals Plus,268,6-12 Months,0,0,4,71,3393.179464144409,3.9,1,125.2,Semi-Active,0
420,47,Low,MiGoals,273,6-12 Months,0,1,1,34,8568.776487002195,4.2,1,90.8,Semi-Active,0
421,64,Medium,MiGoals,64,0-3 Months,1,0,6,48,3610.004837308756,4.4,0,117.6,Semi-Active,0
422,52,Low,MiGoals Premium,298,6-12 Months,0,1,0,12,4017.844732658383,1.9,0,54.4,Inactive,1
423,57,Medium,MiGoals Premium,350,6-12 Months,0,0,1,23,4839.874584859961,4.4,1,37.6,Semi-Active,0
424,33,Low,MiGoals Plus,11,0-3 Months,1,1,3,79,11623.525554750686,3.3,3,164.8,Active,0
425,30,Medium,MiGoals Plus,98,3-6 Months,0,1,1,13,8511.680675190491,4.6,1,65.6,Inactive,0
426,59,Low,MiGoals Plus,71,0-3 Months,1,0,3,45,10031.50964728471,4.6,1,84.0,Semi-Active,0
427,47,Low,MiGoals,364,6-12 Months,0,0,2,65,1467.2003612993976,1.6,0,98.0,Semi-Active,0
428,36,Low,MiGoals,58,0-3 Months,1,0,2,47,2826.763134568583,2.8,1,76.4,Semi-Active,1
429,34,Medium,MiGoals,290,6-12 Months,0,1,1,58,9346.449109294244,3.3,0,119.6,Active,0
430,36,Medium,MiGoals,251,6-12 Months,0,0,2,5,1599.5971294333149,3.9,0,26.0,Inactive,1
431,45,Low,MiGoals Plus,276,6-12 Months,0,1,0,77,4320.789572875835,2.5,0,132.39999999999998,Active,0
432,43,Medium,MiGoals,50,0-3 Months,1,1,1,5,11138.35335156964,2.4,1,56.0,Inactive,1
433,54,High,MiGoals Premium,358,6-12 Months,0,1,0,60,3591.338174238275,2.8,2,112.0,Active,1
434,43,Medium,MiGoals Premium,216,6-12 Months,0,1,5,21,1447.5063682119371,3.3,2,115.2,Semi-Active,0
435,40,Low,MiGoals Plus,394,12+ Months,0,1,4,24,6118.686260940821,4.8,1,108.8,Semi-Active,0
436,26,Medium,MiGoals Plus,52,0-3 Months,1,0,3,18,1550.642564596893,4.2,2,51.6,Semi-Active,1
437,29,Low,MiGoals Premium,271,6-12 Months,0,1,1,21,9093.12518243229,3.0,1,75.2,Semi-Active,0
438,18,Low,MiGoals,84,0-3 Months,1,0,2,54,3762.853126275764,1.7,0,84.8,Semi-Active,1
439,18,High,MiGoals Plus,387,12+ Months,0,1,1,10,3261.9024277201997,2.1,1,62.0,Inactive,0
440,64,Low,MiGoals,293,6-12 Months,0,1,4,24,6073.455881660004,3.1,3,108.8,Semi-Active,0
441,51,Medium,MiGoals Plus,126,3-6 Months,0,1,1,60,4988.90536881136,4.3,2,122.0,Active,0
442,49,Medium,MiGoals,296,6-12 Months,0,0,0,57,6630.87298420205,2.8,3,68.39999999999999,Semi-Active,1
443,42,Medium,MiGoals Premium,72,0-3 Months,1,0,3,23,7303.761123506751,3.4,2,57.6,Semi-Active,1
444,57,Medium,MiGoals Premium,296,6-12 Months,0,0,1,22,5456.780641307764,4.6,1,36.4,Semi-Active,0
445,62,Low,MiGoals,236,6-12 Months,0,0,3,68,3096.3784750349214,4.7,2,111.6,Semi-Active,0
446,18,Low,MiGoals,56,0-3 Months,1,1,0,34,7826.270712661912,2.3,1,80.8,Semi-Active,1
447,33,Medium,MiGoals Premium,360,6-12 Months,0,1,2,70,4266.475454744179,1.7,0,144.0,Active,0
448,56,Low,MiGoals,395,12+ Months,0,0,2,28,3827.277563735746,2.6,1,53.6,Semi-Active,0
449,22,Low,MiGoals Premium,110,3-6 Months,0,1,1,39,6356.651537890128,3.9,1,96.8,Semi-Active,0
450,39,Low,MiGoals Plus,192,6-12 Months,0,1,3,42,1178.343951860821,4.8,0,120.4,Active,0
451,46,Low,MiGoals,392,12+ Months,0,1,3,23,6977.190082867633,1.8,2,97.6,Semi-Active,0
452,20,Low,MiGoals,93,3-6 Months,0,1,1,70,6489.405009710473,1.6,0,134.0,Active,0
453,29,Low,MiGoals,350,6-12 Months,0,1,1,2,8804.549100682549,4.6,0,52.4,Inactive,0
454,43,Medium,MiGoals Plus,56,0-3 Months,1,1,3,24,4749.019651039016,4.1,1,98.8,Semi-Active,0
455,33,Medium,MiGoals,60,0-3 Months,1,1,1,17,9312.078830055669,5.0,1,70.4,Semi-Active,0
456,54,High,MiGoals Plus,138,3-6 Months,0,1,0,65,7324.107251254689,2.9,1,118.0,Active,0
457,39,Low,MiGoals,39,0-3 Months,1,1,1,70,5933.027063891902,3.0,2,134.0,Active,0
458,46,Low,MiGoals Plus,28,0-3 Months,1,1,3,69,10541.739813765093,2.1,0,152.8,Active,0
459,31,Low,MiGoals Premium,49,0-3 Months,1,0,4,60,6238.031827116959,1.9,1,112.0,Semi-Active,1
460,45,Medium,MiGoals Premium,125,3-6 Months,0,1,2,50,4704.081680930873,3.5,2,120.0,Active,0
461,22,Medium,MiGoals,13,0-3 Months,1,1,0,12,6309.599982678727,2.8,2,54.4,Inactive,1
462,64,Low,MiGoals Premium,36,0-3 Months,1,0,2,47,4652.5770822150425,1.8,0,76.4,Semi-Active,1
463,47,High,MiGoals Plus,101,3-6 Months,0,1,1,67,6934.116701486735,4.6,4,130.39999999999998,Active,0
464,63,Low,MiGoals Plus,282,6-12 Months,0,1,3,65,9301.718204993764,2.2,0,148.0,Active,0
465,22,Medium,MiGoals Premium,86,0-3 Months,1,0,2,27,5979.989918776852,4.1,1,52.4,Semi-Active,0
466,29,Medium,MiGoals,4,0-3 Months,1,1,2,48,6225.34915018332,2.5,3,117.6,Active,0
467,33,High,MiGoals,223,6-12 Months,0,0,2,62,7994.577986323218,4.3,0,94.4,Semi-Active,0
468,43,Medium,MiGoals Premium,338,6-12 Months,0,0,0,44,8968.100060270326,1.9,0,52.8,Semi-Active,1
469,43,High,MiGoals,166,3-6 Months,0,1,3,19,4868.41183696044,4.1,0,92.8,Semi-Active,0
470,38,Low,MiGoals Premium,383,12+ Months,0,1,2,59,6430.840015509075,1.8,1,130.8,Active,0
471,56,High,MiGoals Premium,344,6-12 Months,0,1,0,8,8005.6557686168735,3.1,2,49.6,Inactive,1
472,53,Low,MiGoals,383,12+ Months,0,1,2,55,6824.880640192595,4.1,0,126.0,Active,0
473,50,High,MiGoals Premium,376,12+ Months,0,1,2,47,1344.7764105784208,2.1,1,116.4,Active,0
474,47,Medium,MiGoals,278,6-12 Months,0,1,2,2,8456.817399778554,2.5,2,62.4,Inactive,1
475,54,High,MiGoals Plus,130,3-6 Months,0,1,2,39,7307.203286784339,4.5,1,106.8,Semi-Active,0
476,40,Medium,MiGoals Plus,31,0-3 Months,1,1,3,45,7484.871850517017,4.6,1,124.0,Active,0
477,27,Medium,MiGoals Premium,375,12+ Months,0,1,1,32,3019.623180866598,1.7,3,88.4,Semi-Active,0
478,22,Medium,MiGoals,11,0-3 Months,1,1,2,65,6380.974836755431,2.1,2,138.0,Active,0
479,53,Medium,MiGoals,302,6-12 Months,0,1,2,38,8108.363083511571,1.9,3,105.6,Semi-Active,0
480,51,Low,MiGoals Plus,96,3-6 Months,0,0,3,77,3798.548487741994,2.1,1,122.4,Semi-Active,0
481,48,Low,MiGoals Plus,190,6-12 Months,0,1,2,11,4448.638625389041,4.9,2,73.2,Inactive,0
482,27,Low,MiGoals Plus,192,6-12 Months,0,1,4,10,8151.19780266899,3.4,1,92.0,Inactive,0
483,36,Low,MiGoals,266,6-12 Months,0,0,2,59,4332.243438073346,3.1,0,90.8,Semi-Active,0
484,49,High,MiGoals,128,3-6 Months,0,1,1,55,5478.72780613615,4.9,1,116.0,Active,0
